Len,Osc,Die,Vg,Vd,Id
16,36,170,-10,-37.2,9.877128265e-08
16,36,170,-10,-37.0,9.875942365e-08
16,36,170,-10,-36.8,9.8747634748e-08
16,36,170,-10,-36.599999999999994,9.8735845846e-08
16,36,170,-10,-36.4,9.8724056944e-08
16,36,170,-10,-36.2,9.871226804199999e-08
16,36,170,-10,-36.0,9.870047914e-08
16,36,170,-10,-35.8,9.868851521466666e-08
16,36,170,-10,-35.599999999999994,9.867651059400001e-08
16,36,170,-10,-35.4,9.866422110600002e-08
16,36,170,-10,-35.2,9.865193161799999e-08
16,36,170,-10,-35.0,9.863964213e-08
16,36,170,-10,-34.8,9.862708011199999e-08
16,36,170,-10,-34.599999999999994,9.8614518094e-08
16,36,170,-10,-34.4,9.8601956076e-08
16,36,170,-10,-34.2,9.858939405800001e-08
16,36,170,-10,-34.0,9.857683204e-08
16,36,170,-10,-33.8,9.8564202944e-08
16,36,170,-10,-33.599999999999994,9.8551170892e-08
16,36,170,-10,-33.4,9.853800452133334e-08
16,36,170,-10,-33.2,9.852483815066666e-08
16,36,170,-10,-33.0,9.851167178e-08
16,36,170,-10,-32.8,9.8498025992e-08
16,36,170,-10,-32.599999999999994,9.8484380204e-08
16,36,170,-10,-32.4,9.8470734416e-08
16,36,170,-10,-32.2,9.8457088628e-08
16,36,170,-10,-32.0,9.844344284e-08
16,36,170,-10,-31.799999999999997,9.8429379542e-08
16,36,170,-10,-31.599999999999998,9.8415107574e-08
16,36,170,-10,-31.4,9.8400835606e-08
16,36,170,-10,-31.2,9.838656363800001e-08
16,36,170,-10,-31.0,9.837229167e-08
16,36,170,-10,-30.799999999999997,9.835766921933332e-08
16,36,170,-10,-30.599999999999998,9.8343032142e-08
16,36,170,-10,-30.4,9.832839506466666e-08
16,36,170,-10,-30.2,9.831375798733332e-08
16,36,170,-10,-30.0,9.829912091e-08
16,36,170,-10,-29.799999999999997,9.828293849e-08
16,36,170,-10,-29.599999999999998,9.826675607e-08
16,36,170,-10,-29.4,9.825057365e-08
16,36,170,-10,-29.2,9.823439123000001e-08
16,36,170,-10,-29.0,9.821820881e-08
16,36,170,-10,-28.799999999999997,9.8201293706e-08
16,36,170,-10,-28.599999999999998,9.8184378602e-08
16,36,170,-10,-28.4,9.816746349799999e-08
16,36,170,-10,-28.2,9.815054839399999e-08
16,36,170,-10,-28.0,9.813363329e-08
16,36,170,-10,-27.799999999999997,9.8115390578e-08
16,36,170,-10,-27.6,9.8097147866e-08
16,36,170,-10,-27.4,9.8078905154e-08
16,36,170,-10,-27.199999999999996,9.8060662442e-08
16,36,170,-10,-27.0,9.804241973e-08
16,36,170,-10,-26.799999999999997,9.8022482792e-08
16,36,170,-10,-26.6,9.8002545854e-08
16,36,170,-10,-26.4,9.7982608916e-08
16,36,170,-10,-26.199999999999996,9.7962671978e-08
16,36,170,-10,-26.0,9.794273504e-08
16,36,170,-10,-25.799999999999997,9.7920574276e-08
16,36,170,-10,-25.6,9.789841351200001e-08
16,36,170,-10,-25.4,9.787625274800001e-08
16,36,170,-10,-25.199999999999996,9.7854091984e-08
16,36,170,-10,-25.0,9.783193122e-08
16,36,170,-10,-24.799999999999997,9.7806760852e-08
16,36,170,-10,-24.6,9.7781590484e-08
16,36,170,-10,-24.4,9.775642011599999e-08
16,36,170,-10,-24.199999999999996,9.773124974799999e-08
16,36,170,-10,-24.0,9.770607938e-08
16,36,170,-10,-23.799999999999997,9.76767001e-08
16,36,170,-10,-23.6,9.764732082e-08
16,36,170,-10,-23.4,9.761794154e-08
16,36,170,-10,-23.199999999999996,9.758856225999999e-08
16,36,170,-10,-23.0,9.755918298e-08
16,36,170,-10,-22.799999999999997,9.7523711314e-08
16,36,170,-10,-22.6,9.7488239648e-08
16,36,170,-10,-22.4,9.745276798199999e-08
16,36,170,-10,-22.199999999999996,9.741729631600001e-08
16,36,170,-10,-22.0,9.738182465e-08
16,36,170,-10,-21.799999999999997,9.733722532e-08
16,36,170,-10,-21.599999999999994,9.729262599e-08
16,36,170,-10,-21.4,9.724802666e-08
16,36,170,-10,-21.199999999999996,9.720342733e-08
16,36,170,-10,-21.0,9.7158828e-08
16,36,170,-10,-20.799999999999997,9.7100126704e-08
16,36,170,-10,-20.599999999999994,9.7041425408e-08
16,36,170,-10,-20.4,9.6982724112e-08
16,36,170,-10,-20.199999999999996,9.692402281599999e-08
16,36,170,-10,-20.0,9.686532152e-08
16,36,170,-10,-19.799999999999997,9.6784397594e-08
16,36,170,-10,-19.599999999999994,9.6703473668e-08
16,36,170,-10,-19.4,9.6622549742e-08
16,36,170,-10,-19.199999999999996,9.6541625816e-08
16,36,170,-10,-19.0,9.646070189e-08
16,36,170,-10,-18.799999999999997,9.6344884204e-08
16,36,170,-10,-18.599999999999994,9.622906651799999e-08
16,36,170,-10,-18.4,9.6113248832e-08
16,36,170,-10,-18.199999999999996,9.5997431146e-08
16,36,170,-10,-18.0,9.588161346e-08
16,36,170,-10,-17.799999999999997,9.5713423602e-08
16,36,170,-10,-17.599999999999994,9.554523374399999e-08
16,36,170,-10,-17.4,9.5377043886e-08
16,36,170,-10,-17.199999999999996,9.5208854028e-08
16,36,170,-10,-17.0,9.504066417e-08
16,36,170,-10,-16.799999999999997,9.4799910856e-08
16,36,170,-10,-16.599999999999994,9.455915754199999e-08
16,36,170,-10,-16.4,9.431840422800001e-08
16,36,170,-10,-16.199999999999996,9.4077650914e-08
16,36,170,-10,-16.0,9.38368976e-08
16,36,170,-10,-15.799999999999997,9.350461391799999e-08
16,36,170,-10,-15.599999999999994,9.317233023599999e-08
16,36,170,-10,-15.399999999999999,9.2840046554e-08
16,36,170,-10,-15.199999999999996,9.250776287199999e-08
16,36,170,-10,-15.0,9.217547919e-08
16,36,170,-10,-14.799999999999997,9.1737701952e-08
16,36,170,-10,-14.599999999999994,9.129992471399998e-08
16,36,170,-10,-14.399999999999999,9.0862147476e-08
16,36,170,-10,-14.199999999999996,9.0424370238e-08
16,36,170,-10,-14.0,8.9986593e-08
16,36,170,-10,-13.799999999999997,8.943420225199999e-08
16,36,170,-10,-13.599999999999994,8.888181150399999e-08
16,36,170,-10,-13.399999999999999,8.8329420756e-08
16,36,170,-10,-13.199999999999996,8.777703000799998e-08
16,36,170,-10,-13.0,8.722463926e-08
16,36,170,-10,-12.799999999999997,8.655180795799999e-08
16,36,170,-10,-12.599999999999994,8.587897665599998e-08
