Len,Osc,Die,Vg,Vd,Id
16,36,170,-25,-7.4,1.35E-07
16,36,170,-25,-7.2,1.32E-07
16,36,170,-25,-7,1.28E-07
16,36,170,-25,-6.8,1.25E-07
16,36,170,-25,-6.6,1.21E-07
16,36,170,-25,-6.4,1.17E-07
16,36,170,-25,-6.2,1.14E-07
16,36,170,-25,-6,1.10E-07
16,36,170,-25,-5.8,1.06E-07
16,36,170,-25,-5.6,1.03E-07
16,36,170,-25,-5.4,9.91E-08
16,36,170,-25,-5.2,9.54E-08
16,36,170,-25,-5,9.17E-08
16,36,170,-25,-4.8,8.80E-08
16,36,170,-25,-4.6,8.43E-08
16,36,170,-25,-4.4,8.06E-08
16,36,170,-25,-4.2,7.68E-08
16,36,170,-25,-4,7.31E-08
16,36,170,-25,-3.8,6.94E-08
16,36,170,-25,-3.6,6.56E-08
16,36,170,-25,-3.4,6.19E-08
16,36,170,-25,-3.2,5.81E-08
16,36,170,-25,-3,5.44E-08
16,36,170,-25,-2.8,5.06E-08
16,36,170,-25,-2.6,4.69E-08
16,36,170,-25,-2.4,4.31E-08
16,36,170,-25,-2.2,3.94E-08
16,36,170,-25,-2,3.56E-08
16,36,170,-25,-1.8,3.20E-08
16,36,170,-25,-1.6,2.83E-08
16,36,170,-25,-1.4,2.46E-08
16,36,170,-25,-1.2,2.09E-08
16,36,170,-25,-1,1.73E-08
16,36,170,-25,-0.8,1.38E-08
16,36,170,-25,-0.6,1.04E-08
16,36,170,-25,-0.4,6.91E-09
16,36,170,-25,-0.2,3.45E-09
16,36,170,-25,0,1.36E-15
16,36,170,-2,-60,2.26E-08
16,36,170,-2,-59.8,2.24E-08
16,36,170,-2,-59.6,2.22E-08
16,36,170,-2,-59.4,2.20E-08
16,36,170,-2,-59.2,2.18E-08
16,36,170,-2,-59,2.16E-08
16,36,170,-2,-58.8,2.18E-08
16,36,170,-2,-58.6,2.20E-08
16,36,170,-2,-58.4,2.22E-08
16,36,170,-2,-58.2,2.24E-08
16,36,170,-2,-58,2.26E-08
16,36,170,-2,-57.8,2.26E-08
16,36,170,-2,-57.6,2.26E-08
16,36,170,-2,-57.4,2.26E-08
16,36,170,-2,-57.2,2.26E-08
16,36,170,-2,-57,2.26E-08
16,36,170,-2,-56.8,2.26E-08
16,36,170,-2,-56.6,2.26E-08
16,36,170,-2,-56.4,2.26E-08
16,36,170,-2,-56.2,2.26E-08
16,36,170,-2,-56,2.26E-08
16,36,170,-2,-55.8,2.26E-08
16,36,170,-2,-55.6,2.26E-08
16,36,170,-2,-55.4,2.26E-08
16,36,170,-2,-55.2,2.26E-08
16,36,170,-2,-55,2.26E-08
16,36,170,-2,-54.8,2.26E-08
16,36,170,-2,-54.6,2.26E-08
16,36,170,-2,-54.4,2.26E-08
16,36,170,-2,-54.2,2.26E-08
16,36,170,-2,-54,2.26E-08
16,36,170,-2,-53.8,2.26E-08
16,36,170,-2,-53.6,2.26E-08
16,36,170,-2,-53.4,2.25E-08
16,36,170,-2,-53.2,2.25E-08
16,36,170,-2,-53,2.25E-08
16,36,170,-2,-52.8,2.25E-08
16,36,170,-2,-52.6,2.25E-08
16,36,170,-2,-52.4,2.25E-08
16,36,170,-2,-52.2,2.25E-08
16,36,170,-2,-52,2.25E-08
16,36,170,-2,-51.8,2.25E-08
16,36,170,-2,-51.6,2.25E-08
16,36,170,-2,-51.4,2.25E-08
16,36,170,-2,-51.2,2.25E-08
16,36,170,-2,-51,2.25E-08
16,36,170,-2,-50.8,2.25E-08
16,36,170,-2,-50.6,2.25E-08
16,36,170,-2,-50.4,2.25E-08
16,36,170,-2,-50.2,2.25E-08
16,36,170,-2,-50,2.25E-08
16,36,170,-2,-49.8,2.25E-08
16,36,170,-2,-49.6,2.25E-08
16,36,170,-2,-49.4,2.25E-08
16,36,170,-2,-49.2,2.25E-08
16,36,170,-2,-49,2.25E-08
16,36,170,-2,-48.8,2.25E-08
16,36,170,-2,-48.6,2.25E-08
16,36,170,-2,-48.4,2.25E-08
16,36,170,-2,-48.2,2.25E-08
16,36,170,-2,-48,2.25E-08
16,36,170,-2,-47.8,2.25E-08
16,36,170,-2,-47.6,2.25E-08
16,36,170,-2,-47.4,2.25E-08
16,36,170,-2,-47.2,2.25E-08
16,36,170,-2,-47,2.25E-08
16,36,170,-2,-46.8,2.25E-08
16,36,170,-2,-46.6,2.25E-08
16,36,170,-2,-46.4,2.25E-08
16,36,170,-2,-46.2,2.25E-08
16,36,170,-2,-46,2.25E-08
16,36,170,-2,-45.8,2.25E-08
16,36,170,-2,-45.6,2.25E-08
16,36,170,-2,-45.4,2.25E-08
16,36,170,-2,-45.2,2.25E-08
16,36,170,-2,-45,2.25E-08
16,36,170,-2,-44.8,2.25E-08
16,36,170,-2,-44.6,2.25E-08
16,36,170,-2,-44.4,2.25E-08
16,36,170,-2,-44.2,2.25E-08
16,36,170,-2,-44,2.25E-08
16,36,170,-2,-43.8,2.25E-08
16,36,170,-2,-43.6,2.25E-08
16,36,170,-2,-43.4,2.25E-08
16,36,170,-2,-43.2,2.25E-08
16,36,170,-2,-43,2.25E-08
16,36,170,-2,-42.8,2.25E-08
16,36,170,-2,-42.6,2.25E-08
16,36,170,-2,-42.4,2.25E-08
16,36,170,-2,-42.2,2.25E-08
16,36,170,-2,-42,2.25E-08
16,36,170,-2,-41.8,2.25E-08
16,36,170,-2,-41.6,2.25E-08
16,36,170,-2,-41.4,2.25E-08
16,36,170,-2,-41.2,2.25E-08
16,36,170,-2,-41,2.25E-08
16,36,170,-2,-40.8,2.25E-08
16,36,170,-2,-40.6,2.25E-08
16,36,170,-2,-40.4,2.24E-08
16,36,170,-2,-40.2,2.24E-08
16,36,170,-2,-40,2.24E-08
16,36,170,-2,-39.8,2.24E-08
16,36,170,-2,-39.6,2.24E-08
16,36,170,-2,-39.4,2.24E-08
16,36,170,-2,-39.2,2.24E-08
16,36,170,-2,-39,2.24E-08
16,36,170,-2,-38.8,2.24E-08
16,36,170,-2,-38.6,2.24E-08
16,36,170,-2,-38.4,2.24E-08
16,36,170,-2,-38.2,2.24E-08
16,36,170,-2,-38,2.24E-08
16,36,170,-2,-37.8,2.24E-08
16,36,170,-2,-37.6,2.24E-08
16,36,170,-2,-37.4,2.24E-08
16,36,170,-2,-37.2,2.24E-08
16,36,170,-2,-37,2.24E-08
16,36,170,-2,-36.8,2.24E-08
16,36,170,-2,-36.6,2.24E-08
16,36,170,-2,-36.4,2.24E-08
16,36,170,-2,-36.2,2.24E-08
16,36,170,-2,-36,2.24E-08
16,36,170,-2,-35.8,2.24E-08
16,36,170,-2,-35.6,2.24E-08
16,36,170,-2,-35.4,2.24E-08
16,36,170,-2,-35.2,2.24E-08
16,36,170,-2,-35,2.24E-08
16,36,170,-2,-34.8,2.24E-08
16,36,170,-2,-34.6,2.24E-08
16,36,170,-2,-34.4,2.24E-08
16,36,170,-2,-34.2,2.24E-08
16,36,170,-2,-34,2.24E-08
16,36,170,-2,-33.8,2.24E-08
16,36,170,-2,-33.6,2.24E-08
16,36,170,-2,-33.4,2.24E-08
16,36,170,-2,-33.2,2.24E-08
16,36,170,-2,-33,2.24E-08
16,36,170,-2,-32.8,2.24E-08
16,36,170,-2,-32.6,2.24E-08
16,36,170,-2,-32.4,2.24E-08
16,36,170,-2,-32.2,2.24E-08
16,36,170,-2,-32,2.24E-08
16,36,170,-2,-31.8,2.24E-08
16,36,170,-2,-31.6,2.24E-08
16,36,170,-2,-31.4,2.23E-08
16,36,170,-2,-31.2,2.23E-08
16,36,170,-2,-31,2.23E-08
16,36,170,-2,-30.8,2.23E-08
16,36,170,-2,-30.6,2.23E-08
16,36,170,-2,-30.4,2.23E-08
16,36,170,-2,-30.2,2.23E-08
16,36,170,-2,-30,2.23E-08
16,36,170,-2,-29.8,2.23E-08
16,36,170,-2,-29.6,2.23E-08
16,36,170,-2,-29.4,2.23E-08
16,36,170,-2,-29.2,2.23E-08
16,36,170,-2,-29,2.23E-08
16,36,170,-2,-28.8,2.23E-08
16,36,170,-2,-28.6,2.23E-08
16,36,170,-2,-28.4,2.23E-08
16,36,170,-2,-28.2,2.23E-08
16,36,170,-2,-28,2.23E-08
16,36,170,-2,-27.8,2.23E-08
16,36,170,-2,-27.6,2.23E-08
16,36,170,-2,-27.4,2.23E-08
16,36,170,-2,-27.2,2.23E-08
16,36,170,-2,-27,2.23E-08
16,36,170,-2,-26.8,2.23E-08
16,36,170,-2,-26.6,2.23E-08
16,36,170,-2,-26.4,2.23E-08
16,36,170,-2,-26.2,2.23E-08
16,36,170,-2,-26,2.23E-08
16,36,170,-2,-25.8,2.23E-08
16,36,170,-2,-25.6,2.23E-08
16,36,170,-2,-25.4,2.23E-08
16,36,170,-2,-25.2,2.23E-08
16,36,170,-2,-25,2.23E-08
16,36,170,-2,-24.8,2.22E-08
16,36,170,-2,-24.6,2.22E-08
16,36,170,-2,-24.4,2.22E-08
16,36,170,-2,-24.2,2.22E-08
16,36,170,-2,-24,2.22E-08
16,36,170,-2,-23.8,2.22E-08
16,36,170,-2,-23.6,2.22E-08
16,36,170,-2,-23.4,2.22E-08
16,36,170,-2,-23.2,2.22E-08
16,36,170,-2,-23,2.22E-08
16,36,170,-2,-22.8,2.22E-08
16,36,170,-2,-22.6,2.22E-08
16,36,170,-2,-22.4,2.22E-08
16,36,170,-2,-22.2,2.22E-08
16,36,170,-2,-22,2.22E-08
16,36,170,-2,-21.8,2.22E-08
16,36,170,-2,-21.6,2.22E-08
16,36,170,-2,-21.4,2.22E-08
16,36,170,-2,-21.2,2.22E-08
16,36,170,-2,-21,2.22E-08
16,36,170,-2,-20.8,2.22E-08
16,36,170,-2,-20.6,2.22E-08
16,36,170,-2,-20.4,2.22E-08
16,36,170,-2,-20.2,2.22E-08
16,36,170,-2,-20,2.22E-08
16,36,170,-2,-19.8,2.21E-08
16,36,170,-2,-19.6,2.21E-08
16,36,170,-2,-19.4,2.21E-08
16,36,170,-2,-19.2,2.21E-08
16,36,170,-2,-19,2.21E-08
16,36,170,-2,-18.8,2.21E-08
16,36,170,-2,-18.6,2.21E-08
16,36,170,-2,-18.4,2.21E-08
16,36,170,-2,-18.2,2.21E-08
16,36,170,-2,-18,2.21E-08
16,36,170,-2,-17.8,2.21E-08
16,36,170,-2,-17.6,2.21E-08
16,36,170,-2,-17.4,2.21E-08
16,36,170,-2,-17.2,2.21E-08
16,36,170,-2,-17,2.21E-08
16,36,170,-2,-16.8,2.21E-08
16,36,170,-2,-16.6,2.21E-08
16,36,170,-2,-16.4,2.21E-08
16,36,170,-2,-16.2,2.21E-08
16,36,170,-2,-16,2.21E-08
16,36,170,-2,-15.8,2.20E-08
16,36,170,-2,-15.6,2.20E-08
16,36,170,-2,-15.4,2.20E-08
16,36,170,-2,-15.2,2.20E-08
16,36,170,-2,-15,2.20E-08
16,36,170,-2,-14.8,2.20E-08
16,36,170,-2,-14.6,2.20E-08
16,36,170,-2,-14.4,2.20E-08
16,36,170,-2,-14.2,2.20E-08
16,36,170,-2,-14,2.20E-08
16,36,170,-2,-13.8,2.20E-08
16,36,170,-2,-13.6,2.20E-08
16,36,170,-2,-13.4,2.20E-08
16,36,170,-2,-13.2,2.19E-08
16,36,170,-2,-13,2.19E-08
16,36,170,-2,-12.8,2.19E-08
16,36,170,-2,-12.6,2.19E-08
16,36,170,-2,-12.4,2.19E-08
16,36,170,-2,-12.2,2.19E-08
16,36,170,-2,-12,2.19E-08
16,36,170,-2,-11.8,2.19E-08
16,36,170,-2,-11.6,2.19E-08
16,36,170,-2,-11.4,2.18E-08
16,36,170,-2,-11.2,2.18E-08
16,36,170,-2,-11,2.18E-08
16,36,170,-2,-10.8,2.18E-08
16,36,170,-2,-10.6,2.18E-08
16,36,170,-2,-10.4,2.17E-08
16,36,170,-2,-10.2,2.17E-08
16,36,170,-2,-10,2.17E-08
16,36,170,-2,-9.8,2.16E-08
16,36,170,-2,-9.6,2.16E-08
16,36,170,-2,-9.4,2.16E-08
16,36,170,-2,-9.2,2.15E-08
16,36,170,-2,-9,2.15E-08
16,36,170,-2,-8.8,2.14E-08
16,36,170,-2,-8.6,2.13E-08
16,36,170,-2,-8.4,2.12E-08
16,36,170,-2,-8.2,2.11E-08
16,36,170,-2,-8,2.10E-08
16,36,170,-2,-7.8,2.08E-08
16,36,170,-2,-7.6,2.07E-08
16,36,170,-2,-7.4,2.05E-08
16,36,170,-2,-7.2,2.03E-08
16,36,170,-2,-7,2.02E-08
16,36,170,-2,-6.8,1.99E-08
16,36,170,-2,-6.6,1.96E-08
16,36,170,-2,-6.4,1.93E-08
16,36,170,-2,-6.2,1.91E-08
16,36,170,-2,-6,1.88E-08
16,36,170,-2,-5.8,1.84E-08
16,36,170,-2,-5.6,1.81E-08
16,36,170,-2,-5.4,1.77E-08
16,36,170,-2,-5.2,1.73E-08
16,36,170,-2,-5,1.69E-08
16,36,170,-2,-4.8,1.65E-08
16,36,170,-2,-4.6,1.60E-08
16,36,170,-2,-4.4,1.55E-08
16,36,170,-2,-4.2,1.50E-08
16,36,170,-2,-4,1.45E-08
16,36,170,-2,-3.8,1.39E-08
16,36,170,-2,-3.6,1.34E-08
16,36,170,-2,-3.4,1.28E-08
16,36,170,-2,-3.2,1.22E-08
16,36,170,-2,-3,1.16E-08
16,36,170,-2,-2.8,1.09E-08
16,36,170,-2,-2.6,1.02E-08
16,36,170,-2,-2.4,9.53E-09
16,36,170,-2,-2.2,8.84E-09
16,36,170,-2,-2,8.15E-09
16,36,170,-2,-1.8,7.37E-09
16,36,170,-2,-1.6,6.59E-09
16,36,170,-2,-1.4,5.81E-09
16,36,170,-2,-1.2,5.03E-09
16,36,170,-2,-1,4.24E-09
16,36,170,-2,-0.8,3.39E-09
16,36,170,-2,-0.6,2.55E-09
16,36,170,-2,-0.4,1.70E-09
16,36,170,-2,-0.2,8.49E-10
16,36,170,-2,0,5.36E-21
16,36,170,-30,-60,5.86E-07
16,36,170,-30,-59.8,5.86E-07
16,36,170,-30,-59.6,5.85E-07
16,36,170,-30,-59.4,5.85E-07
16,36,170,-30,-59.2,5.85E-07
16,36,170,-30,-59,5.85E-07
16,36,170,-30,-58.8,5.85E-07
16,36,170,-30,-58.6,5.85E-07
16,36,170,-30,-58.4,5.85E-07
16,36,170,-30,-58.2,5.85E-07
16,36,170,-30,-58,5.85E-07
16,36,170,-30,-57.8,5.85E-07
16,36,170,-30,-57.6,5.85E-07
16,36,170,-30,-57.4,5.85E-07
16,36,170,-30,-57.2,5.85E-07
16,36,170,-30,-57,5.85E-07
16,36,170,-30,-56.8,5.85E-07
16,36,170,-30,-56.6,5.85E-07
16,36,170,-30,-56.4,5.85E-07
16,36,170,-30,-56.2,5.85E-07
16,36,170,-30,-56,5.85E-07
16,36,170,-30,-55.8,5.85E-07
16,36,170,-30,-55.6,5.85E-07
16,36,170,-30,-55.4,5.85E-07
16,36,170,-30,-55.2,5.85E-07
16,36,170,-30,-55,5.84E-07
16,36,170,-30,-54.8,5.84E-07
16,36,170,-30,-54.6,5.84E-07
16,36,170,-30,-54.4,5.84E-07
16,36,170,-30,-54.2,5.84E-07
16,36,170,-30,-54,5.84E-07
16,36,170,-30,-53.8,5.84E-07
16,36,170,-30,-53.6,5.84E-07
16,36,170,-30,-53.4,5.84E-07
16,36,170,-30,-53.2,5.84E-07
16,36,170,-30,-53,5.84E-07
16,36,170,-30,-52.8,5.84E-07
16,36,170,-30,-52.6,5.84E-07
16,36,170,-30,-52.4,5.83E-07
16,36,170,-30,-52.2,5.83E-07
16,36,170,-30,-52,5.83E-07
16,36,170,-30,-51.8,5.83E-07
16,36,170,-30,-51.6,5.83E-07
16,36,170,-30,-51.4,5.83E-07
16,36,170,-30,-51.2,5.83E-07
16,36,170,-30,-51,5.83E-07
16,36,170,-30,-50.8,5.83E-07
16,36,170,-30,-50.6,5.83E-07
16,36,170,-30,-50.4,5.83E-07
16,36,170,-30,-50.2,5.83E-07
16,36,170,-30,-50,5.82E-07
16,36,170,-30,-49.8,5.82E-07
16,36,170,-30,-49.6,5.82E-07
16,36,170,-30,-49.4,5.82E-07
16,36,170,-30,-49.2,5.82E-07
16,36,170,-30,-49,5.82E-07
16,36,170,-30,-48.8,5.82E-07
16,36,170,-30,-48.6,5.82E-07
16,36,170,-30,-48.4,5.82E-07
16,36,170,-30,-48.2,5.81E-07
16,36,170,-30,-48,5.81E-07
16,36,170,-30,-47.8,5.81E-07
16,36,170,-30,-47.6,5.81E-07
16,36,170,-30,-47.4,5.81E-07
16,36,170,-30,-47.2,5.81E-07
16,36,170,-30,-47,5.81E-07
16,36,170,-30,-46.8,5.81E-07
16,36,170,-30,-46.6,5.80E-07
16,36,170,-30,-46.4,5.80E-07
16,36,170,-30,-46.2,5.80E-07
16,36,170,-30,-46,5.80E-07
16,36,170,-30,-45.8,5.80E-07
16,36,170,-30,-45.6,5.80E-07
16,36,170,-30,-45.4,5.79E-07
16,36,170,-30,-45.2,5.79E-07
16,36,170,-30,-45,5.79E-07
16,36,170,-30,-44.8,5.79E-07
16,36,170,-30,-44.6,5.79E-07
16,36,170,-30,-44.4,5.79E-07
16,36,170,-30,-44.2,5.78E-07
16,36,170,-30,-44,5.78E-07
16,36,170,-30,-43.8,5.78E-07
16,36,170,-30,-43.6,5.78E-07
16,36,170,-30,-43.4,5.77E-07
16,36,170,-30,-43.2,5.77E-07
16,36,170,-30,-43,5.77E-07
16,36,170,-30,-42.8,5.77E-07
16,36,170,-30,-42.6,5.76E-07
16,36,170,-30,-42.4,5.76E-07
16,36,170,-30,-42.2,5.76E-07
16,36,170,-30,-42,5.76E-07
16,36,170,-30,-41.8,5.75E-07
16,36,170,-30,-41.6,5.75E-07
16,36,170,-30,-41.4,5.75E-07
16,36,170,-30,-41.2,5.74E-07
16,36,170,-30,-41,5.74E-07
16,36,170,-30,-40.8,5.74E-07
16,36,170,-30,-40.6,5.73E-07
16,36,170,-30,-40.4,5.73E-07
16,36,170,-30,-40.2,5.72E-07
16,36,170,-30,-40,5.72E-07
16,36,170,-30,-39.8,5.72E-07
16,36,170,-30,-39.6,5.71E-07
16,36,170,-30,-39.4,5.71E-07
16,36,170,-30,-39.2,5.70E-07
16,36,170,-30,-39,5.70E-07
16,36,170,-30,-38.8,5.69E-07
16,36,170,-30,-38.6,5.69E-07
16,36,170,-30,-38.4,5.68E-07
16,36,170,-30,-38.2,5.68E-07
16,36,170,-30,-38,5.67E-07
16,36,170,-30,-37.8,5.66E-07
16,36,170,-30,-37.6,5.66E-07
16,36,170,-30,-37.4,5.65E-07
16,36,170,-30,-37.2,5.64E-07
16,36,170,-30,-37,5.64E-07
16,36,170,-30,-36.8,5.63E-07
16,36,170,-30,-36.6,5.62E-07
16,36,170,-30,-36.4,5.61E-07
16,36,170,-30,-36.2,5.61E-07
16,36,170,-30,-36,5.60E-07
16,36,170,-30,-35.8,5.59E-07
16,36,170,-30,-35.6,5.58E-07
16,36,170,-30,-35.4,5.57E-07
16,36,170,-30,-35.2,5.56E-07
16,36,170,-30,-35,5.56E-07
16,36,170,-30,-34.8,5.55E-07
16,36,170,-30,-34.6,5.54E-07
16,36,170,-30,-34.4,5.52E-07
16,36,170,-30,-34.2,5.51E-07
16,36,170,-30,-34,5.50E-07
16,36,170,-30,-33.8,5.49E-07
16,36,170,-30,-33.6,5.48E-07
16,36,170,-30,-33.4,5.47E-07
16,36,170,-30,-33.2,5.46E-07
16,36,170,-30,-33,5.45E-07
16,36,170,-30,-32.8,5.43E-07
16,36,170,-30,-32.6,5.42E-07
16,36,170,-30,-32.4,5.41E-07
16,36,170,-30,-32.2,5.39E-07
16,36,170,-30,-32,5.38E-07
16,36,170,-30,-31.8,5.37E-07
16,36,170,-30,-31.6,5.35E-07
16,36,170,-30,-31.4,5.34E-07
16,36,170,-30,-31.2,5.32E-07
16,36,170,-30,-31,5.31E-07
16,36,170,-30,-30.8,5.29E-07
16,36,170,-30,-30.6,5.28E-07
16,36,170,-30,-30.4,5.26E-07
16,36,170,-30,-30.2,5.24E-07
16,36,170,-30,-30,5.23E-07
16,36,170,-30,-29.8,5.21E-07
16,36,170,-30,-29.6,5.19E-07
16,36,170,-30,-29.4,5.17E-07
16,36,170,-30,-29.2,5.16E-07
16,36,170,-30,-29,5.14E-07
16,36,170,-30,-28.8,5.12E-07
16,36,170,-30,-28.6,5.10E-07
16,36,170,-30,-28.4,5.08E-07
16,36,170,-30,-28.2,5.06E-07
16,36,170,-30,-28,5.04E-07
16,36,170,-30,-27.8,5.02E-07
16,36,170,-30,-27.6,5.00E-07
16,36,170,-30,-27.4,4.98E-07
16,36,170,-30,-27.2,4.96E-07
16,36,170,-30,-27,4.94E-07
16,36,170,-30,-26.8,4.91E-07
16,36,170,-30,-26.6,4.89E-07
16,36,170,-30,-26.4,4.87E-07
16,36,170,-30,-26.2,4.85E-07
16,36,170,-30,-26,4.82E-07
16,36,170,-30,-25.8,4.80E-07
16,36,170,-30,-25.6,4.78E-07
16,36,170,-30,-25.4,4.75E-07
16,36,170,-30,-25.2,4.73E-07
16,36,170,-30,-25,4.71E-07
16,36,170,-30,-24.8,4.68E-07
16,36,170,-30,-24.6,4.65E-07
16,36,170,-30,-24.4,4.63E-07
16,36,170,-30,-24.2,4.60E-07
16,36,170,-30,-24,4.58E-07
16,36,170,-30,-23.8,4.55E-07
16,36,170,-30,-23.6,4.53E-07
16,36,170,-30,-23.4,4.50E-07
16,36,170,-30,-23.2,4.47E-07
16,36,170,-30,-23,4.44E-07
16,36,170,-30,-22.8,4.42E-07
16,36,170,-30,-22.6,4.39E-07
16,36,170,-30,-22.4,4.36E-07
16,36,170,-30,-22.2,4.33E-07
16,36,170,-30,-22,4.30E-07
16,36,170,-30,-21.8,4.27E-07
16,36,170,-30,-21.6,4.25E-07
16,36,170,-30,-21.4,4.22E-07
16,36,170,-30,-21.2,4.19E-07
16,36,170,-30,-21,4.16E-07
16,36,170,-30,-20.8,4.13E-07
16,36,170,-30,-20.6,4.10E-07
16,36,170,-30,-20.4,4.06E-07
16,36,170,-30,-20.2,4.03E-07
16,36,170,-30,-20,4.00E-07
16,36,170,-30,-19.8,3.97E-07
16,36,170,-30,-19.6,3.94E-07
16,36,170,-30,-19.4,3.91E-07
16,36,170,-30,-19.2,3.87E-07
16,36,170,-30,-19,3.84E-07
16,36,170,-30,-18.8,3.81E-07
16,36,170,-30,-18.6,3.78E-07
16,36,170,-30,-18.4,3.74E-07
16,36,170,-30,-18.2,3.71E-07
16,36,170,-30,-18,3.68E-07
16,36,170,-30,-17.8,3.64E-07
16,36,170,-30,-17.6,3.61E-07
16,36,170,-30,-17.4,3.57E-07
16,36,170,-30,-17.2,3.54E-07
16,36,170,-30,-17,3.50E-07
16,36,170,-30,-16.8,3.47E-07
16,36,170,-30,-16.6,3.43E-07
16,36,170,-30,-16.4,3.40E-07
16,36,170,-30,-16.2,3.36E-07
16,36,170,-30,-16,3.33E-07
16,36,170,-30,-15.8,3.29E-07
16,36,170,-30,-15.6,3.25E-07
16,36,170,-30,-15.4,3.22E-07
16,36,170,-30,-15.2,3.18E-07
16,36,170,-30,-15,3.14E-07
16,36,170,-30,-14.8,3.11E-07
16,36,170,-30,-14.6,3.07E-07
16,36,170,-30,-14.4,3.03E-07
16,36,170,-30,-14.2,2.99E-07
16,36,170,-30,-14,2.96E-07
16,36,170,-30,-13.8,2.92E-07
16,36,170,-30,-13.6,2.88E-07
16,36,170,-30,-13.4,2.84E-07
16,36,170,-30,-13.2,2.80E-07
16,36,170,-30,-13,2.76E-07
16,36,170,-30,-12.8,2.72E-07
16,36,170,-30,-12.6,2.68E-07
16,36,170,-30,-12.4,2.64E-07
16,36,170,-30,-12.2,2.60E-07
16,36,170,-30,-12,2.56E-07
16,36,170,-30,-11.8,2.52E-07
16,36,170,-30,-11.6,2.48E-07
16,36,170,-30,-11.4,2.44E-07
16,36,170,-30,-11.2,2.40E-07
16,36,170,-30,-11,2.36E-07
16,36,170,-30,-10.8,2.32E-07
16,36,170,-30,-10.6,2.28E-07
16,36,170,-30,-10.4,2.24E-07
16,36,170,-30,-10.2,2.20E-07
16,36,170,-30,-10,2.16E-07
16,36,170,-30,-9.8,2.11E-07
16,36,170,-30,-9.6,2.07E-07
16,36,170,-30,-9.4,2.03E-07
16,36,170,-30,-9.2,1.99E-07
16,36,170,-30,-9,1.95E-07
16,36,170,-30,-8.8,1.90E-07
16,36,170,-30,-8.6,1.86E-07
16,36,170,-30,-8.4,1.82E-07
16,36,170,-30,-8.2,1.78E-07
16,36,170,-30,-8,1.73E-07
16,36,170,-30,-7.8,1.69E-07
16,36,170,-30,-7.6,1.65E-07
16,36,170,-30,-7.4,1.60E-07
16,36,170,-30,-7.2,1.56E-07
16,36,170,-30,-7,1.52E-07
16,36,170,-30,-6.8,1.47E-07
16,36,170,-30,-6.6,1.43E-07
16,36,170,-30,-6.4,1.39E-07
16,36,170,-30,-6.2,1.34E-07
16,36,170,-30,-6,1.30E-07
16,36,170,-30,-5.8,1.25E-07
16,36,170,-30,-5.6,1.21E-07
16,36,170,-30,-5.4,1.17E-07
16,36,170,-30,-5.2,1.12E-07
16,36,170,-30,-5,1.08E-07
16,36,170,-30,-4.8,1.03E-07
16,36,170,-30,-4.6,9.89E-08
16,36,170,-30,-4.4,9.45E-08
16,36,170,-30,-4.2,9.01E-08
16,36,170,-30,-4,8.56E-08
16,36,170,-30,-3.8,8.12E-08
16,36,170,-30,-3.6,7.68E-08
16,36,170,-30,-3.4,7.23E-08
16,36,170,-30,-3.2,6.79E-08
16,36,170,-30,-3,6.35E-08
16,36,170,-30,-2.8,5.91E-08
16,36,170,-30,-2.6,5.47E-08
16,36,170,-30,-2.4,5.03E-08
16,36,170,-30,-2.2,4.59E-08
16,36,170,-30,-2,4.15E-08
16,36,170,-30,-1.8,3.72E-08
16,36,170,-30,-1.6,3.29E-08
16,36,170,-30,-1.4,2.86E-08
16,36,170,-30,-1.2,2.43E-08
16,36,170,-30,-1,2.00E-08
16,36,170,-30,-0.8,1.60E-08
16,36,170,-30,-0.6,1.20E-08
16,36,170,-30,-0.4,7.99E-09
16,36,170,-30,-0.2,4.00E-09
16,36,170,-30,0,3.08E-15
16,36,170,-35,-60,7.81E-07
16,36,170,-35,-59.8,7.81E-07
16,36,170,-35,-59.6,7.80E-07
16,36,170,-35,-59.4,7.80E-07
16,36,170,-35,-59.2,7.80E-07
16,36,170,-35,-59,7.79E-07
16,36,170,-35,-58.8,7.79E-07
16,36,170,-35,-58.6,7.80E-07
16,36,170,-35,-58.4,7.80E-07
16,36,170,-35,-58.2,7.80E-07
16,36,170,-35,-58,7.80E-07
16,36,170,-35,-57.8,7.80E-07
16,36,170,-35,-57.6,7.80E-07
16,36,170,-35,-57.4,7.80E-07
16,36,170,-35,-57.2,7.79E-07
16,36,170,-35,-57,7.79E-07
16,36,170,-35,-56.8,7.79E-07
16,36,170,-35,-56.6,7.79E-07
16,36,170,-35,-56.4,7.79E-07
16,36,170,-35,-56.2,7.79E-07
16,36,170,-35,-56,7.79E-07
16,36,170,-35,-55.8,7.79E-07
16,36,170,-35,-55.6,7.78E-07
16,36,170,-35,-55.4,7.78E-07
16,36,170,-35,-55.2,7.78E-07
16,36,170,-35,-55,7.78E-07
16,36,170,-35,-54.8,7.78E-07
16,36,170,-35,-54.6,7.78E-07
16,36,170,-35,-54.4,7.78E-07
16,36,170,-35,-54.2,7.77E-07
16,36,170,-35,-54,7.77E-07
16,36,170,-35,-53.8,7.77E-07
16,36,170,-35,-53.6,7.77E-07
16,36,170,-35,-53.4,7.77E-07
16,36,170,-35,-53.2,7.77E-07
16,36,170,-35,-53,7.76E-07
16,36,170,-35,-52.8,7.76E-07
16,36,170,-35,-52.6,7.76E-07
